title,og_title,url,lang,content,publishedDate,dateObject
2 die as police clash with protesters at Vedanta plant,2 die as police clash with protesters at Vedanta plant,https://timesofindia.indiatimes.com/city/bhubaneswar/2-die-as-police-clash-with-protesters-at-vedanta-plant/articleshow/68471135.cms,en,"BHAWANIPATNA: At least two persons, including a jawan, died and many were injured in clashes between police and protesters outside Vedanta Ltd’s aluminium plant at Lanjigarh in Kalahandi district on Monday. The deceased were identified by police as Dani Batra, a protester, and Sujeet Kumar Minz, a jawan of Odisha Industrial Security Force (OISF). OISF is a state security force that is under police command. The incident comes less than a year after police opened fire on demonstrators protesting against the operation of another Vedanta plant, its copper smelter in Thoothukudi in Tamil Nadu , killing 13 people. A group of around 70 local people, who are likely to be displaced due to the commissioning of a proposed project by the company, were on a dharna outside the firm’s main gate in Lanjigarh, demanding contractual jobs and education for their children in a public school free of cost. The agitators alleged that the district police along with the OISF personnel used force and resorted to lathicharge to stifle their voice and threaten them to withdraw the protest. “We were on a peaceful dharna. But police forcibly tried to evict us from the spot. When we resisted, they resorted to lathicharge. This left one Dani Batra dead and several injured,” a protester from a nearby village, who refused to be named fearing police backlash, said. Maheswar Pati, another villager, said the violence broke out after some police personnel misbehaved with the agitators. Police, however, denied the allegations of high-handedness. “Our personnel used utmost restraint to control the mob. The mob went on the rampage, vandalized the company premises and attacked our staff. The protesters even set several articles on the company campus on fire. Many of our personnel were injured in the mob attack. A CISF jawan died due to the mob attack,” Kesinga’s sub-divisional police officer, Gupteswar Bhoi, said. Ashok Kumar Roul, an inspector of OISF said, “The agitators pelted us with stones. They were extremely violent and refused to calm down despite several attempts by us.” Union minister Dharmendra Pradhan hit out at the state government and police over the industrial unrest. He tweeted, “The police supported the company’s goons and attacked poor protesters.” In a press statement, Vedanta condoled the death of the deceased. “We are deeply saddened by the news and offer our condolences to the families of the deceased. We will fully cooperate with the authorities who will be looking into the incident. We sincerely appeal to the protesters to not to resort to such acts when a situation can be resolved amicably through discussions,” the company statement said. ",19 Mar 2019,2019-03-19 00:00:00
"JNU Admission 2019: JNUSU VP, 10 other students go on hunger strike protesting against online entrance exams","JNU Admission 2019: JNUSU VP, 10 other students go on hunger strike protesting against online entrance exams",https://timesofindia.indiatimes.com/home/education/news/jnu-admission-2019-jnusu-vp-10-other-students-go-on-hunger-strike-protesting-against-online-entrance-exams/articleshow/68491790.cms,en,,20 Mar 2019,2019-03-20 00:00:00
Protest at MIT university over 'promised' study tour,Protest at MIT university over 'promised' study tour,https://timesofindia.indiatimes.com/city/pune/protest-at-mit-university-over-promised-study-tour/articleshow/68475078.cms,en,"PUNE: Members of the Akhil Bharatiya Vidyarthi Parishad and students pursuing bachelor's degree course in technology at the MIT World Peace University (MIT WPU) protested on the campus on Monday afternoon over unfulfilled promises made by the college management regarding international study tours. The students claimed that though the admission brochure made a mention of the tour and the fees that would be charged from each student, the tour was yet to be organised with only a few days left for the academic year to end. Over 200 students and members of ABVP gathered on the campus to protest against the failure of the management to conduct the tour. A statement issued by the university stated that there was misunderstanding among students and a discussion would be held with them regarding the tour. A student, pursuing BTech, said, ""The university has been charging Rs2.60 lakh every year, out of which Rs50,000 has been earmarked for the international tour. So in four years, the university has collected Rs2 lakh from each student for the tour.."" Another student said, ""Recent interactions with the management indicated that the tour would be held for ten days."" Samrudhi Mohol, from the Pune Mahanagar office of ABVP, said, ""The students are being charged for the tour each year but the promises are not being kept. We urge the management to resolve the issue in seven days."" Meanwhile, a statement issued by MIT WPU said, ""This tour is ideally organised for third and fourth-year students. We would plan the tour by the end of this year."" It added that at MIT WPU, students were pursuing BTech in the first and second year, while the third and fourth-year students studying the same course would receive their degrees from Pune University. ""In such a situation, there were students among the protesters who were not even connected with this tour."" ",19 Mar 2019,2019-03-19 00:00:00
Students protest move to keep EVMs at college,Students protest move to keep EVMs at college,https://timesofindia.indiatimes.com/city/gurgaon/students-protest-move-to-keep-evms-at-college/articleshow/68472748.cms,en,"GURUGRAM: The students of Government Girl’s College in Sector 14 have protested against the city administration’s decision to make the institute a centre for the coming general elections. In Gurugram district 1,113 EVMs will be set up, all of which will be kept in the college. The girls have sent an application to the deputy commissioner requesting him to shift the centre from their institute, as their final exams are approaching. There are 7,200 students in the college and they are already facing an acute shortage of rooms. Shikha Raghav, a BA final-year student, said, “Two departments — computer science and commerce — will be taken up for the election process. This means 22 rooms will be vacated and 2,000 students will be forced to sit outside during the exams.” TOI has learnt that the college officials have escalated the matter and sent a mail to the education department regarding the same. “This college will be the only centre where all EVMs will be put. From May 1 to 31, the administration will take over the rooms in the college. There is already a shortage of rooms and now, with the college becoming a centre, students will have to sit in the open to take their exams. The final papers will start from April 20,” said a college official requesting anonymity. The college comprises 7,200 students, out of them around 3,500 girls are forced to sit outside while 2,200 are studying under makeshift sheds due to lack of rooms. Only 1,500 students can be accommodated in the classrooms. The students had submitted their request to the deputy commissioner requesting him to reconsider the decision. Amit Khatri, the deputy commissioner, said, “We will consider the request made by the students and make suitable arrangements. We will come to a conclusion soon.” ",19 Mar 2019,2019-03-19 00:00:00
Mumbai's BEST staff to protest against late salaries,Mumbai's BEST staff to protest against late salaries,https://timesofindia.indiatimes.com/city/mumbai/mumbais-best-staff-to-protest-against-late-salaries/articleshow/68474134.cms,en,"MUMBAI: BEST workers' union will organise a protest outside Wadala bus depot on Tuesday afternoon to oppose a management decision to disburse February salaries on March 30. The staffers have been fuming as salaries have been delayed by nearly a month. Union leader Shashank Rao, however, said he had not called for any bus strike, and it will only be a protest by workers who have completed duty in the morning. ""It is ridiculous. Several families depend on salaries for monthly household expenses, repaying loan EMIs and also for children's education,"" he told TOI. A senior management official said the decision to disburse salaries on March 30 and subsequently on 20th of next few months was taken after industrial court permission. tnn ",19 Mar 2019,2019-03-19 00:00:00
"Lawyers to continue protest, stay away from work","Lawyers to continue protest, stay away from work",https://timesofindia.indiatimes.com/city/vadodara/lawyers-to-continue-protest-stay-away-from-work/articleshow/68472060.cms,en,Vadodara: Lawyers in Vadodara stayed away from court proceedings on Monday to protest against registration of an FIR against the president of Baroda Bar Association (BBA) Hasmukh Bhatt and a female advocate. The office-bearers of BBA stood at the gates of the district court complex from the morning stopping others from entering the campus. Later in the afternoon the lawyers also burnt effigy of Vadodara rural police alleging that they are harming the image of lawyers by filing wrong complaint. A resolution was also passed during a meeting of the office-bearers to continue the protest and stay away from the court proceedings until the police file a summary report to close the FIR registered against Bhatt and the female advocate. A case of alleged robbery was registered against Bhatt and the female advocate at Vadodara Taluka police station by her daughter’s in-laws after she registered a similar case against them. ,18 Mar 2019,2019-03-18 00:00:00
2 die at Vedanta Odisha plant in police-protesters clash,2 die at Vedanta Odisha plant in police-protesters clash,https://timesofindia.indiatimes.com/india/2-die-at-vedanta-odisha-plant-in-police-protesters-clash/articleshow/68473083.cms,en,"BHAWANIPATNA: At least two persons, including an Odisha Industrial Security Force personnel, died and many were injured in clashes between police and protesters outside Vedanta Ltd’s aluminium plant at Lanjigarh in Kalahandi district on Monday. The incident comes less than a year after police opened fire on demonstrators protesting against the operation of another Vedanta plant, its copper smelter in Tuticorin in Tamil Nadu , killing 13 people. The deceased were identified as Dani Batra, a protester, and Sujeet Kumar Minz, an OISF jawan. OISF is a state security force under police command. A group of around 70 local people, who are likely to be displaced due to the commissioning of a proposed project by Vedanta, were on a dharna outside the company’s main gate in Lanjigarh, demanding contractual jobs and education for their children in a public school free of cost. The agitators alleged that the police, along with OISF personnel, resorted to lathicharge to stifle their voice and threaten them to withdraw the protest. “We were on a peaceful dharna. But police forcibly tried to evict us from the spot. When we resisted, they resorted to lathicharge. This left one Dani Batra dead and several injured,” a protester from a nearby village, who refused to be named, said. Maheswar Pati, another villager, alleged the violence broke out after few police personnel misbehaved with the agitators. Police, however, denied the allegations of high-handedness. “Our personnel used utmost restraint. The mob went on a rampage, vandalized the company premises and attacked our staff. The protesters even set several articles on the company campus on fire. Many of our personnel were injured in the mob attack. A OISF jawan died due to the mob attack,” Kesinga’s sub-divisional police officer, Gupteswar Bhoi, said. Ashok Kumar Roul, an inspector of OISF said, “The agitators pelted us with stones. They were extremely violent and refused to calm down despite several attempts by us.” Union minister Dharmendra Pradhan hit out at the state government and police over the unrest. “The police supported the company’s goons and attacked poor protesters,” he tweeted. Vedanta, in a press statement, said, “We are deeply saddened by the news and offer our condolences to the families of the deceased. We will fully cooperate with the authorities who will be looking into the incident. We sincerely appeal to the protesters to not to resort to such acts when a situation can be resolved amicably through discussions.” ",18 Mar 2019,2019-03-18 00:00:00
Rajini fan protests blindfolded at collectorate,Rajini fan protests blindfolded at collectorate,https://timesofindia.indiatimes.com/city/coimbatore/rajini-fan-protests-blindfolded-at-collectorate/articleshow/68472651.cms,en,"Coimbatore: A fan of actor Rajinikanth created a flutter in the collectorate on Monday as he stood blindfolded demanding a thorough probe into Pollachi sexual assault case. He also urged the investigation agency to bring all the accused to justice soon. According to a source, P Devaraj, of Seeranaickenpalayam, came to the district collectorate in the afternoon on a motorcycle with a banner seeking justice for women victims of Pollachi case. A social activist and a Rajini fan, he then stood blindfolded on the collectorate premises, spelling out his demands. The Race Course police, however, picked him up and took him to the police station, where he was questioned. Later, he was let off with a stern warning. Meanwhile, more than 3,000 lawyers attached to the Coimbatore bar association boycotted the court proceedings on Monday, demanding fair investigation into the harassment case. They also sought severe punishment for the accused. They are expected to boycott the court proceedings on Tuesday too. In another instance, traders in Pollachi have called for a one-day bandh on Tuesday. In view of this, more than 400 police personnel would be deployed in Pollachi to prevent any untoward incidents. ",18 Mar 2019,2019-03-18 00:00:00
India lodges strong protest with Pak over harassment of its officials in Islamabad,India lodges strong protest with Pak over harassment of its officials in Islamabad,https://timesofindia.indiatimes.com/india/india-lodges-strong-protest-with-pak-over-alleged-harassment-of-its-mission-officials-in-islamabad/articleshow/68470509.cms,en,"NEW DELHI: India has lodged a strong protest with Pakistan over several incidents of alleged harassment of Indian High Commission officials in Islamabad between March 8 and 11, and demanded an immediate investigation into them, official sources said on Monday. The Indian high commission issued a ""note verbale"" to Pakistan foreign ministry on March 13, giving a detailed account of the incidents including tailing of India's deputy high commissioner, naval adviser and a first secretary on multiple occasions, they said. Sources said the deputy high commissioner was aggressively tailed by Pakistani security personnel on March 9 and 10 while the first secretary faced similar harassment on March 8. The naval adviser in the mission was subjected to aggressive tailing by Pakistani security personnel on March 8, 9, 10 and 11, they said. One Pakistani agency personnel was observed keeping surveillance outside the residence of the Indian deputy high commissioner on March 9 and 10. Sources said two Pakistani security agency personnel have been following the high commissioner on a daily basis. In the note verbale, which is a diplomatic communication, the Indian High Commission has sought an urgent investigation into the incidents, saying such cases of harassment are violation of the Vienna Convention on Diplomatic Relations . India's strong protest over the incidents came in the midst of severe strain in bilateral ties between the two neighbours. Tensions between India and Pakistan escalated after Indian Air Force fighter jets bombed terror group JeM training camp near Balakot deep inside Pakistan on February 26. Pakistan retaliated by attempting to target Indian military installations the next day. However, the IAF thwarted their plans. The Indian strike on the JeM camp came 12 days after the terror outfit claimed responsibility for a suicide attack on a CRPF convoy in Jammu and Kashmir's Pulwama in which 40 soldiers were killed. ",18 Mar 2019,2019-03-18 00:00:00
Two die as police clash with protesters at Vedanta’s Odisha plant,Two die as police clash with protesters at Vedanta’s Odisha plant,https://timesofindia.indiatimes.com/city/bhubaneswar/two-die-as-police-clash-with-protesters-at-vedantas-odisha-plant/articleshow/68470599.cms,en,"BHAWANIPATNA: At least two persons, including a jawan, died and many were injured in clashes between police and protesters outside Vedanta Ltd’s aluminium plant at Lanjigarh in Kalahandi district on Monday. The deceased were identified by police as Dani Batra, a protester, and Sujeet Kumar Minz, a jawan of Odisha Industrial Security Force (OISF). OISF is a state security force that is under police command. The incident comes less than a year after police opened fire on demonstrators protesting against the operation of another Vedanta plant, its copper smelter in Thoothukudi in Tamil Nadu, killing 13 people. A group of around 70 local people, who are likely to be displaced due to the commissioning of a proposed project by the company, were on a dharna outside the firm’s main gate in Lanjigarh, demanding contractual jobs and education for their children in a public school free of cost. The agitators alleged that the district police along with the OISF personnel used force and resorted to lathicharge to stifle their voice and threaten them to withdraw the protest. “We were on a peaceful dharna. But police forcibly tried to evict us from the spot. When we resisted, they resorted to lathicharge. This left one Dani Batra dead and several injured,” a protester from a nearby village, who refused to be named fearing police backlash, said. Maheswar Pati, another villager, said the violence broke out after some police personnel misbehaved with the agitators. Police, however, denied the allegations of high-handedness. “Our personnel used utmost restraint to control the mob. The mob went on the rampage, vandalized the company premises and attacked our staff. The protesters even set several articles on the company campus on fire. Many""We are deeply saddened by the news and we offer our condolences to the families of the deceased. We will work with full cooperation with the appropriate authorities who will be looking into the incident. We sincerely appeal to the protestors not to resort to such acts when every situation can be resolved amicably through discussions,"" a Vedanta statement said. of our personnel were injured in the mob attack. A CISF jawan died due to the mob attack,” Kesinga’s sub-divisional police officer, Gupteswar Bhoi, said. Ashok Kumar Roul, an inspector of OISF said, “The agitators pelted us with stones. They were extremely violent and refused to calm down despite several attempts by us.” Union minister Dharmendra Pradhan hit out at the state government and police over the industrial unrest. He tweeted, “The police supported the company’s goons and attacked poor protesters.” ""We are deeply saddened by the news and we offer our condolences to the families of the deceased. We will work with full cooperation with the appropriate authorities who will be looking into the incident. We sincerely appeal to the protestors not to resort to such acts when every situation can be resolved amicably through discussions,"" a Vedanta statement said. ",18 Mar 2019,2019-03-18 00:00:00
Shankudeb Panda joins SSC protest,Shankudeb Panda joins SSC protest,https://timesofindia.indiatimes.com/city/kolkata/shankudeb-panda-joins-ssc-protest/articleshow/68470381.cms,en,"KOLKATA: Shankudeb Panda , the former TMC leader who recently joined the BJP has joined the hunger strike of the SSC candidates at the Mayo Road in Kolkata. He has alleged that the government is yet to recruit the candidates who have cleared the SSC exams while relatives of the “political leaders” are getting appointment letters. Successful candidates of the SSC examination, who are yet to receive appointment letter, had started fasting in protest. BJP leaders were quick enough to seize the opportunity and the party’s national secretary Rahul Sinha met them during the fasting. Panda alleged that 600 successful candidates are not being provided with any appointment letter although more than a lakh posts are lying vacant across the state. “The state government has not paid any heed to their demands despite the fact that they have been fasting for past 14 days,” Panda said. A few days back poet Sankha Ghosh had also met the agitators. ",18 Mar 2019,2019-03-18 00:00:00
DKS hospital corruption row: RTI activists stage protest,DKS hospital corruption row: RTI activists stage protest,https://timesofindia.indiatimes.com/city/raipur/dks-hospital-corruption-row-rti-activists-stage-protest/articleshow/68462119.cms,en,"RAIPUR: Chhattisgarh politics is on the boil after corruption in government-run DKS hospital came to the fore, in which administration booked an FIR against former chief minister Raman Singh's son-in-law and former medical superintendent Dr Puneet Gupta. RTI activists on Sunday staged a protest in the police station and demanded that an FIR be filed against Raman Singh and former health minister Ajay Chandakar to probe the irregularity in hiring and machine installation at the hospital. The Forum Whistleblower CG activists complained to the police in writing, stating that Raman Singh also held the portfolio of finance ministry during his tenure, and hence the ongoing in DKS hospital would have happened with his and higher BJP leaders' consent. The Forum members alleged, that the corruption took place in the knowledge of the former chief minister as the process of issuing finances must have followed after invitation of tender and approval of projects at various levels. Activist Mamta Sharma told TOI, ""Police has booked our complaint under Section 120 B of Indian Penal Code ."" ",18 Mar 2019,2019-03-18 00:00:00
Patiala: Protests for release of prisoners,Patiala: Protests for release of prisoners,https://timesofindia.indiatimes.com/city/ludhiana/sikh-panel-protest-in-front-of-nabha-jail-over-release-of-sikh-detainees-having-completed-jail-term/articleshow/68456396.cms,en,"PATIALA: Sikh protestors lead by a panel constituted by Sarbat Khalsa Jathedar, Jagtar Singh Hawara on Sunday held a dharna outside the Nabha jail demanding immediate release of Sikh prisoners who have completed their sentences. The members of the Hawara committee claimed that they had already protested in front of Amritsar jail and Burail Jail Chandigarh in the past over the same demand and the Sunday protest was part of their continuing protests. The protesters claimed that there are 21 Sikh prisoners including 18 in Punjab jails who had completed their sentences but were still to be released. They said that generally the life term good conduct convicts are released after a imprisonment of 10, 12 and 14 years but the Sikh prisoners have not been released even after completing over 24 years in jail. The members added that besides the demand of the release of such prisoners they also held protest over the demand to arrest the accused involved in the desecration of Shri Guru Granth Sahib including former Chief minister Parkash Singh Badal and others. They revealed that Balwant Singh Rajoana, Subeg Singh and Nand Singh were convicted in 1995 in assasination of then CM Beant Singh case but are still in Patiala jail . Others in jail despite having completed teir sentences include Balbir Singh Bhootna, Lal Singh, Devender Pal Singh Bhullar, Lakhvinder Singh, Gurmeet Singh, Shamsher Singh, Paramjit Singh Bheora, and Jagtar Singh Tara, claimed the members of the organisation. One of the members, Baljinder Singh said, ""We are protesting against the the discriminatory behaviour of the judicial system and the governments that had not allowed the Sikh prisoners to come out of jails despite they have completed their jail term over the years. In the upcoming polls, we would also raise the issue that Captain Amarinder failed to punish the accused involved in the desecration despite he took oath of Gutka Sahib, a holy book, during a rally at Bathinda and announced to punish the accused involved in desecration. Our peaceful protest is against the government to get the Sikh detainees released.’’ ",18 Mar 2019,2019-03-18 00:00:00
Rajiv Gandhi National Law University protest stir intensifies,Rajiv Gandhi National Law University protest stir intensifies,https://timesofindia.indiatimes.com/city/ludhiana/patiala-law-varsity-stir-intensifies/articleshow/68455596.cms,en,"PATIALA: Students of Rajiv Gandhi National Law University on Sunday announced to boycott exams scheduled to start from Monday to protest the suspension of six students. The six students had banged their plates on March 13 to register their protest against “poor and unhygienic food” being served in the mess. On March 15, the university formed a committee to look into the matter and ordered their suspension. On March 16, the students spent the night protesting on the main road outside the university. They said they were shocked that the university suspended the students only three days ahead of mid-semester examination. Over 700 students are pursuing law in the university. Mattresses on which many students slept on Saturday night. “We have decided to boycott the exams. We would not end our protest until our demands are met and the suspension orders revoked. Administrative officer SP Singh should be suspended as he played a negative role and misused his powers. He has violated the rights of privacy by forcibly looking into our WhatsApp messages and other social media groups. He also confiscated the mobile phones of many students,” said one of the protesters. “We are demanding hygienic food. A few students asked all of us to pick up our empty plates and keep them banging. However, a day later, the university suspended six students. We then staged a protest in front of the guest house of the university on Saturday. On Sunday, we sat in front of the office of vice-chancellor. The girl students scaled the back gate of the hostel to participate in the protest as they are demanding extension of hostel entry timings. Since last two nights we are sitting on mattresses we brought from our hostel rooms,” said a student of BA LLB second-year. Students claimed the girls are not allowed to roam within the block after 9 pm. Vice-chancellor Paramjit Singh Jaswal said a three-member bench of the Punjab and Haryana high court had clearly maintained that the suspension of the students will be revoked automatically if they end their strike. He said the students have to apologise in writing. The VC added that the students were suspended for indiscipline as they banged their plates in the mess. The mid-semester exams are going to be held as scheduled and the students who do not appear will be marked absent according to rules, he said. Administrative officer sent on leave Administrative officer SP Singh against whom students have been protesting has been sent on leave till further orders. Meanwhile, vice-chancellor Paramjit Singh Jaswal said Justice Mahesh Grover of the Punjab and Haryana high court has asked the students to call off their strike and assure them that three of their demands, including sending SP Singh on leave, will be accepted. The VC said the students did not pay heed to his and the committee of judges’ requests. He said students had complained to judges who on Friday had come to university for their official work but did not mention about the quality of food. ",18 Mar 2019,2019-03-18 00:00:00
Protesting guest teachers say we are vote bank too,Protesting guest teachers say we are vote bank too,https://timesofindia.indiatimes.com/city/delhi/protesting-guest-teachers-say-we-are-vote-bank-too/articleshow/68455797.cms,en,"NEW DELHI: Over 500 guest teachers marched from Pandit Pant Marg to Connaught Place to “keep the issue burning” and to “inform the public” about their plight. The guest teachers stated that “it’s high-time politicians realise that we are also vote bank”. The guest teachers have been protesting outside Delhi BJP office in central Delhi since March 9 after they shifted their protest from outside Deputy CM and education minister Manish Sisodia’s residence. Around 22,000 guest teachers have been on strike since March 1 after their contracts expired on February 28 following a Delhi high court order on a petition filed by NGO Social Jurist. Last week, Delhi Cabinet approved a policy enabling guest and contract teachers working with DoE to continue to work till 60 years of age. “However, LG is yet to give his approval and since he has been appointed by BJP government at the Centre, we wanted to put pressure on them,” Shoaib Rana, member of the All India Guest Teachers’ Association (AIGTE), said. He added that there had been a game of musical chairs “with no one in the government willing to take a stand for us and are only passing the blame”. AIGTE stated that their “demand is that this time LG will order that no guest teacher be released (from duty) for any reason until the policy is passed and it is implemented.” ",18 Mar 2019,2019-03-18 00:00:00
"Pollachi sexual assault: TN govt taking action against protesting students instead of accused, CPM leader says","Pollachi sexual assault: TN govt taking action against protesting students instead of accused, CPM leader says",https://timesofindia.indiatimes.com/city/coimbatore/pollachi-sexual-assault-tn-govt-taking-action-against-protesting-students-instead-of-accused-cpm-leader-says/articleshow/68453545.cms,en,"COIMBATORE: Instead of taking action against the accused in the Pollachi sexual assault and blackmail case, the state government was arresting students who were staging protests seeking justice, said G Ramakrishnan, leader and politburo member of the Communist Party of India (Marxist) ( CPM ) on Sunday. He was speaking to reporters in the city. Around 30 college students from the city who staged a protest on Sunday seeking proper probe and trial in the Pollachi issue, were detained by the police. Ramakrishnan said instead of taking action in the issue, the state was arresting students who were seeking action. Students and organisations have come forward and were seeking justice in this issue, he said. ""The CPM demands that the students be released and the cases against them be dropped,"" he said. Following the detainment of the students on Sunday morning, students of the Bharathiar University staged a protest in front of the university campus in the evening demanding that there be a proper trial in the case and the accused be given the sternest punishment. On Wednesday, the Pollachi police used force against the students who had staged a protest in front of the Pollachi municipality office, seeking justice in the issue. Activists have raised concerns over videos related to the Pollachi issue being leaked on social media even a probe was on. They sought that those behind the leak of the videos be identified and punished too. The Madurai bench of the Madras high court also ordered that the videos relating to the Pollachi incident be removed from the internet. ",17 Mar 2019,2019-03-17 00:00:00
Veterinary graduation students polish shoes in protest,Veterinary graduation students polish shoes in protest,https://timesofindia.indiatimes.com/city/nagpur/vet-graduation-students-polish-shoes-in-protest/articleshow/68442906.cms,en,"NAGPUR: Graduation and post graduation students of Government Veterinary College staged a unique ‘shoe polish’ protest on Saturday against the state government’s decision to promote more than 120 diploma holder livestock supervisors as Livestock Development Officers (LDOS), which is a Grade I post. Hundreds of students at the college, affiliated to MAFSU, came out early in the morning with shoe polish material and started their protest in front of the gate. With their aprons and uniforms, they started polishing shoes of passersby. Those not polishing shoes raised slogans against the government. Prasad Kapane, a third year student of veterinary degree course, told TOI that graduates and registered vets will be jobless and have to start shoe polish jobs if the government continues with the decision. “We are raising our voice since the state government issued this order on March 8. If diploma holders are getting promoted as officers, it will have devastating effects on livestock and farmers,” he said. Dr Tejas Wankhade, president of state-level union of veterinary students, said the agitation will continue until the state government rolls back the decision. “We had gone on a strike for two days earlier this week. MAFSU vice-chancellor assured us that the issue will be raised at the ministry level. So, the strike has been called off. But protests will continue. Today’s shoe polish agitation was a part of the protest,” he said. Wankhede said the students have already informed city police about their intentions to resort to road protests from next week. Sources at the government animal husbandry department said that revoking the already issued promotion orders will not happen. After the elections, the government may consider not to announce more such promotions, but the present orders will continue. “These veterinary supervisors are very experienced. They have been promoted on the basis of their skills and not on the basis of mere qualification,” the source said. ",17 Mar 2019,2019-03-17 00:00:00
Pune: Call centre employee killed for protesting against road rowdies,Pune: Call centre employee killed for protesting against road rowdies,https://timesofindia.indiatimes.com/city/pune/call-centre-employee-hacked-to-death-in-pimpri/articleshow/68445364.cms,en,"PUNE: A 22-year-old call centre employee died in a hospital early on Saturday morning, a little over 24 hours after six young men — all local hawkers and at least two having criminal records — stabbed him at Deluxe Chowk in Pimpri in the wee hours of Friday. The victim, Kalewadi resident Manjeet Motilal Prasad, was going home after work in the vehicle of the Lohegaon-based IT company he worked with. He had rested his elbow on a window of the vehicle with a portion of his arm jutting out. As the vehicle slowed down to skirt a group of people fighting on the road, he felt a slap on his arm. When he looked outside, he saw three persons outside. The tempo traveller driver, Mohan Sambhaji Devkatte (25), stopped the vehicle some distance away after Prasad inisted that he wanted to ask the trio why they had slapped him. He and the driver confronted them. The trio and their three accomplices picked up a fight with Prasad and stabbed him. The attack lasted two minutes and was brutal. Prasad suffered deep injuries on his shoulder, hands, chest and waist. His liver and kidney were also damaged in the assault, police said. The three assailants — Dharmesh Shamkant Patil (22), Yashwant alias Anil Laxman Gaikwad (20), residents of Milindnagar in Pimpri, and Swapnil Sanjay Kamble (25) of Adarshanagar in Pimpri — were arrested on Friday after Kharadi resident Devkatte lodged a complaint with the Pimpri police. The police had registered a case of attempt to murder initially but invoked murder charges against them on Saturday. Their three accomplices have been booked, too. Inspector Rangnath Unde of the Pimpri police, who is investigating the case, said, “The six suspects are residents of the area. They were arrested earlier in serious offences such as attempt to murder and other body offences.” Call centre employee killed Unde said a fight broke out among the six youths of Pimpri just before Prasad’s vehicle reached Deluxe Chowk. “They were fighting among themselves on the road around 12.30am on Friday,” he said. When the IT company’s vehicle reached the spot, three of them crossed the road, while the other three remained on the thoroughfare. Unde said, “The three suspects spotted the speeding vehicle but did not give way to it. They hurled abuses at the driver because he slowed down the vehicle but did not stop there. One of the suspects slapped on Prasad’s hand. Prasad got down from the vehicle and asked one of the suspects why he had slapped him.” Unde said, “The three youths did not answer to Prasad’s question and slapped him again. In the meantime, the three other suspects resurfaced. All of them abused him, too. He was kicked and punched few times. One or two suspects, carrying sharp weapons, assaulted him.” He said, “The suspects took Prasad about 15m away from the vehicle and assaulted him in just two minutes.” ",17 Mar 2019,2019-03-17 00:00:00
"Don’t force us to restart rape protest, say Kerala nuns","Don’t force us to restart rape protest, say Kerala nuns",https://timesofindia.indiatimes.com/city/kochi/dont-force-us-to-restart-agitation-say-nuns/articleshow/68445212.cms,en,"KOTTAYAM: Please don’t create a situation where we are forced to take our protests to the streets again, said Sr Anupama after meeting Kottayam SP Hari Sankar with three other nuns of Kuravilangad convent on Saturday. They approached him with a complaint that there has been a delay in the filing a chargesheet in the nun rape case, in which bishop Franco Mulakkal is the accused. The SP assured them that the chargesheet will be filed within three or four days. Sr Anupama told the officer that since the chargesheet is being delayed, pressure is mounting on witnesses, especially Sr Lissy Vadakkel. She added that Sr Vadakkel’s health is a matter of concern as she is being denied medicines and food at her convent. When asked about the reasons for mounting pressure, Sr Anupama replied that the political and financial influence of bishop Mulakkal could be the reason. In the complaint written jointly by Sr Anupama, Sr Josephine, Sr Alphy, Sr Ancitta and Sr Neena Rose, the nuns requested two things: File chargesheet at the earliest and ensure their safety. They pointed out that they are helpless and don't know how long they can withstand such pressure. The delay in filing the chargesheet have created a fear, they said. Earlier, the four nuns supporting the survivor – who are the key witnesses in the case against bishop Franco – were asked to join different convents in Punjab, Jharkhand, Bihar and Kannur. ",17 Mar 2019,2019-03-17 00:00:00
Bengalureans protest against elevated corridor,Bengalureans protest against elevated corridor,https://timesofindia.indiatimes.com/city/bengaluru/bengalureans-protest-against-elevated-corridor/articleshow/68440504.cms,en,"Several hundred city folk — kids, teenagers, adults, the elderly and even pets — gathered at the Gandhi Statue at Sheshadri Road on Saturday morning to protest the government’s 100-km elevated road network. Chanting “Beda, beda, concrete beda”, Bengalureans protested the elevated corridor that is slated to flatten 120 trees in Cubbon Park , among many others in the city. Posters at the venue read, “How is every solution an elevated corridor?” and “More trees, less greed”. Actress Sruthi Hariharan , who was present at the protest, said, “I grew up in Bengaluru and I remember needing a sweater throughout the year. And now, we can’t even sleep comfortably during summer, because it is that hot. How did we go from that to this? I am glad that we are all protesting and making our voices heard.” Apart from Sruthi, the others who gathered on Saturday morning included actors Prakash Belawadi and Arundhati Nag, and members of the ‘beda brigade’ — Priya Chetty-Rajagopal, Srinivas Alavilli and Tara Krishnaswamy. Responding to the protests, Chief Minister HD Kumaraswamy tweeted, “One of the biggest hurdles in Bengaluru’s progress is traffic congestion. The #elevatedcorridor project is the solution to this.Some citizengroups r protesting agnst the project. My request to all is to come to me&raise their concerns.I will listen with an open mind to ur feedback (sic).” ",16 Mar 2019,2019-03-16 00:00:00
