data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4564300,356,IND46225,46225,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Jalore,Jalore,Jalore,25.3455,72.6155,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Jalore district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564301,356,IND46224,46224,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Jaisalmer,Jaisalmer,Jaisalmer,26.9176,70.9038,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Jaisalmer district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564302,356,IND46223,46223,"08 February 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","BJP: Bharatiya Janata Party; Government of India (2014-); Former Government of India (2014-)",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,Rajasthan,Jaipur,Jaipur,Jaipur,26.9142,75.7872,1,"Indo-Asian News Service (IANS); Hindustan Times (India); DNA Daily News and Analysis",National-Regional,"On 8 Feb, in Jaipur (Jaipur, Rajasthan), during the ""Jail Bharo Andolan"" agitation called by the BJP to condemn delays in farm loan waivers, the BJP staged a rally and sustained injuries during a scuffle with the police. Workers, legislators and former MLAs offered their arrest. [size=no report]",0,1552576402,IND
4564303,356,IND46222,46222,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Hanumangarh,Rawatsar,Hanumangarh,29.5818,74.3293,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Hanumangarh district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564304,356,IND46221,46221,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Dholpur,Dholpur,Dholpur,26.6928,77.8697,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Dholpur district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564305,356,IND46220,46220,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Dausa,Dausa,Dausa,26.89,76.3358,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Dausa district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564306,356,IND46219,46219,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Churu,Churu,Churu,28.3041,74.9671,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Churu district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564307,356,IND46218,46218,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Chittorgarh,Chittorgarh,Chittorgarh,24.8896,74.624,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Chittorgarh district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564308,356,IND46217,46217,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Bundi,Bundi,Bundi,25.4385,75.6373,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Bundi district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564309,356,IND46216,46216,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Bikaner,Bikaner,Bikaner,28.0176,73.3149,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Bikaner district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564310,356,IND46215,46215,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Bhilwara,Bhilwara,Bhilwara,25.347,74.6408,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Bhilwara district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564311,356,IND46214,46214,"08 February 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Rajasthan,Bharatpur,Bharatpur,Bharatpur,27.2173,77.49,1,"Hindustan Times (India)",National,"On 8 Feb, in Bharatpur (Bharatpur, Rajasthan), during the ""Jail Bharo Andolan"" agitation called by the BJP to condemn delays in farm loan waivers, BJP workers and leaders, including an MP and mayor, staged a sit-in at the collectorate. They courted arrest by the police and were taken to a makeshift jail in the Loharagh stadium. [size=no report]",0,1552576402,IND
4564312,356,IND46213,46213,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Barmer,Barmer,Barmer,25.7457,71.3921,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Barmer district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564313,356,IND46212,46212,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Baran,Baran,Baran,25.1,76.5166,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Baran district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564314,356,IND46211,46211,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Banswara,Banswara,Banswara,23.541,74.4425,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Banswara district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564315,356,IND46210,46210,"08 February 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","BJP: Bharatiya Janata Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Rajasthan,Alwar,Alwar,Alwar,27.5624,76.625,1,"Hindustan Times (India)",National,"On 8 Feb, in Alwar (Alwar, Rajasthan), during the ""Jail Bharo Andolan"" agitation called by the BJP to condemn delays in farm loan waivers, around 300 BJP workers and leaders courted arrest and were later dispersed by the police. [size=300]",0,1552576402,IND
4564317,356,IND46209,46209,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Ajmer,Ajmer,Ajmer,26.4521,74.6386,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Ajmer district (Rajasthan), the BJP called a Jail Bharo Andolan in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564316,356,IND46208,46208,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Gujjar Caste Group (India)",6,,,0,60,"Southern Asia",India,Rajasthan,"Sawai Madhopur","Malarna Doongar","Malarna Doongar",26.2886,76.472,1,"Afternoon Voice (India)",National,"On 8 Feb, in Malarnadungar (Sawai Madhopur, Rajasthan), the Gujjar Arakshan Sangharsh Samiti (GASS) and their supporters staged a dharna on the railway tracks of the Delhi-Mumbai rail route in the district demanding a 5 percent reservation for five communities including Gujjars. Day 1. [size=no report]",0,1552576402,IND
4564318,356,IND46207,46207,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Rajasthan,Dungarpur,Dungarpur,Dungarpur,23.8431,73.7147,2,"DNA Daily News and Analysis",National,"On 8 Feb, in Dungarpur district (Rajasthan), the BJP called a ""Jail Bharo Andolan"" in all 33 districts of the state to condemn delays in farm loan waivers. The workers offered their arrest under the leadership of the legislators, former ministers and party office-bearers in the state. No further information reported. [size=no report]",0,1552576402,IND
4564451,356,IND45456,45456,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","PUCL: People's Union for Civil Liberties",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Madurai,Madurai,Madurai,9.9174,78.1196,2,"Times of India",National,"On 8 Feb, in Madurai city area (Madurai, TN), the People's Union for Civil Liberties (PUCL) and People's Rights Protection Centre (PRPC) staged a demonstration demanding the central government to ensure that people enjoyed freedom of expression, which they claimed to have been curbed heavily.",0,1552576402,IND
5079052,356,IND45457,45457,"08 February 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Health Workers (India); Labour Group (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune",Subnational,"On 8 February, contractual nurses, ancillary staff and Class IV employees continued their indefinite protest in demand of regularisation in Patiala (Patiala, Punjab), including a symbolic protest by 6 women who climbed on top of the Government Rajindra Hospital building on 2.6.19 to protest, saying they will stay there until demands are met and threatened suicide if they are not. Police intervened after protesters blocked access to the operating theatre of the hospital for a short time, and others remain on standby on the hospital roof and surroundings. The original nurses protesting from the building had to be hospitalised after suffering from inclement weather on Thursday night.",0,1553801612,IND
4564453,356,IND45458,45458,"08 February 2019",2019,1,Riots,"Mob violence","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","AAP: Aam Aadmi Party",7,57,"Southern Asia",India,"NCT of Delhi","North West Delhi",,Delhi-Narela,28.8575,77.0939,1,"Chandigarh Tribune",Subnational,"On 8 February, the car carrying Delhi CM Arvind Kejriwal was attacked by a mob armed with sticks in Narela area of NW Delhi (Delhi). AAP claims the BJP organized the attack, and blames the Delhi police for not caring for the CM's security. The police report claims that the car was not attacked but that a BJP MLA and supporters protested and waved black flags at the CM, before being removed by police. The exact details are unclear.",0,1552576402,IND
4564454,356,IND45459,45459,"08 February 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party",7,37,"Southern Asia",India,Bihar,Aurangabad,Haspura,Jalpura,25.0753,84.5415,1,"Telegraph (India)",National,"On February 8, a BJP leader was shot dead by unidentified armed men in Jalpura village in Haspura police station area (Aurangabad, Bihar), while he was on his morning walk.",1,1552576402,IND
4564455,356,IND45460,45460,"08 February 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party",7,37,"Southern Asia",India,"Uttar Pradesh",Moradabad,Moradabad,Moradabad,28.8389,78.7768,1,"Times of India",National,"On 8 February, the cousin of a BJP MLA from Sambhal was shot at by unidentified gunmen at his shop in Moradabad (Moradabad, Uttar Pradesh). He was wounded but will recover. Police suspect the incident stemmed from a recent argument between the man and a local politician.",0,1552576402,IND
4564457,356,IND45462,45462,"08 February 2019",2019,1,Riots,"Mob violence","Rioters (India)","Dalit Caste Group (India)",5,"Rioters (India)","Shiv Sena",5,55,"Southern Asia",India,Punjab,Kapurthala,Phagwara,Phagwara,31.2245,75.7738,1,"Chandigarh Tribune",Subnational,"On 8 February, there was a violent clash between Balmiki/Dalit youth and Shiv Sena members in Baba Gadhia locality of Phagwara (Kapurthala, Punjab). 5 people were injured, and both sides accuse the other of attacking their members.",0,1552576402,IND
4564458,356,IND45463,45463,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Lucknow,Lucknow,Lucknow,26.8392,80.9231,1,"Times of India",National,"On 8 February, family of the accused in a murder case protested against the sentences given, in Lucknow (Lucknow, Uttar Pradesh), disrupting court proceedings. They claimed the verdict was due to an unfair ('lopsided') investigation.",0,1552576402,IND
4564459,356,IND45464,45464,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Muktsar,Gidderbaha,Samagh,30.3068,74.6031,1,"Chandigarh Tribune",Subnational,"On 8 February, farmers staged a protest at Samagh (Gidderbaha, Muktsar, Punjab) saying that small farmers (less than 5 acres) did not get benefits from the state's debt waiver program, but that it benefitted large farm owners (65+ acres).",0,1552576402,IND
4564460,356,IND45465,45465,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 8 February, resident doctors staged a fourth day of protest at Government Medical College and Hospital in Amritsar (Amritsar, Punjab) claiming a lack of action over an 'eve teasing' incident in which two female doctors were harassed by security guards. They demanded a CCTV network in the area to ensure security for doctors, as well as resignation of the Medical Superintendent. They are on indefinite strike.",0,1552576402,IND
4564461,356,IND45466,45466,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Fazilka,Fazilka,Fazilka,30.402,74.0283,1,"Chandigarh Tribune",Subnational,"On 8 February, Punbus workers under the Punjab Roadways/Punbus Contract Workers Union staged a strike and protest in Fazilka (Fazilka, Punjab) over a dispute between a Roadways inspector and employees (details unclear).",0,1552576402,IND
4564462,356,IND45467,45467,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SAD: Shiromani Akali Dal",6,,,0,60,"Southern Asia",India,Punjab,Jalandhar,Jalandhar,Adampur,31.4322,75.7148,2,"Chandigarh Tribune",Subnational,"On 8 February, SAD leaders and members staged a protest at Bhogpur sugar mill near Adampur (Jalandhar, Punjab) after Congress allegedly kept them from filing nominations for board membership of the mill, only allowing Congress candidates. They said that police were used to keep other nominees out of the premises.",0,1552576402,IND
4564464,356,IND45469,45469,"08 February 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,Manipur,"Imphal West",Imphal,Imphal,24.7908,93.9302,1,"Sangai Express (India)",Subnational,"On February 8, people put up road blockades along Uripok-Kangchup road in Imphal city (Imphal West, Manipur), in a demonstration against the Citizenship Amendment Bill. Police resorted to firing tear gas shells and smoke bombs to disperse when they staged a march. They also pelted stones at the police.",0,1552576402,IND
4564465,356,IND45470,45470,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Adivasi Ethnic Group (India); Students (India)",6,,,0,60,"Southern Asia",India,Assam,Tinsukia,Margherita,Segunbari,27.3062,95.6004,1,"Time8 (India)",Subnational,"On February 8, Adivasi women under the All Adivasi Students' Association of Assam (AASAA) staged a protest along the National Highway 38 at Segunbari village in Margherita area (Tinsukia, Assam), demanding the ST status to the Adivasi community of the state.",0,1552576402,IND
4564466,356,IND45471,45471,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AGP: Asom Gana Parishad; Students (India)",6,,,0,60,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,3,"Assam Tribune (India); Hindustan Times (India)",Subnational-National,"On February 8, the AGP organized torchlight protests in various places across Assam State, against the Citizenship (Amendment) Bill, 2016. The same day, the PM arrived in Guwahati city for public rallies and foundation-laying ceremonies across the Northeast. Members of the AASU also burnt copies of the bill in several places in Assam.",0,1552576402,IND
4564467,356,IND45472,45472,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AGP: Asom Gana Parishad; Students (India)",6,,,0,60,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,1,"Assam Tribune (India); Hindustan Times (India)",Subnational-National,"On February 8, the AGP organized a torchlight protest in Guwahati city (Kamrup Metropolitan, Assam), against the Citizenship (Amendment) Bill, 2016. The same day, the PM arrived in Guwahati city for public rallies and foundation-laying ceremonies across the Northeast. AASU members also staged a protest with black flags.",0,1552576402,IND
4564468,356,IND45473,45473,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AISF: All India Students Federation; SFI: Students Federation of India; AIYF: All India Youth Federation; DYFI: Democratic Youth Federation of India; PDSU: Progressive Democratic Students Union; Students (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Prakasam,Ongole,Ongole,15.5016,80.0409,1,"Hans India",National,"On 8 Feb, in Ongole (Prakasam, AP), the students JAC (AISF, SFI, PDSU, AIYF, and DYFI) staged a protest in front of the church center and burnt an effigy of the Prime Minister to oppose any plans of the Prime Minister to visit the state.",0,1552576402,IND
4564469,356,IND45474,45474,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AISF: All India Students Federation; SFI: Students Federation of India; Students (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Guntur,Guntur,Guntur,16.2997,80.4572,1,"Hans India",National,"On 8 Feb, in Guntur city (Guntur, AP), student leaders of AISF and SFI staged a protest at Bhagat Singh statue in the city to demand the Centre to accord SCS to the state and fulfill the promises mentioned in the state bifurcation act.",0,1552576402,IND
4564470,356,IND45475,45475,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJD: Biju Janata Dal; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,"Times of India",National,"On February 8, BJD MLAs marched from the assembly to the Raj Bhavan in Bhubaneswar city (Khordha, Odihsa), to submit a memorandum claiming the Centre failed to provide two crore jobs every year as promised by the BJP.",0,1552576402,IND
4564471,356,IND45476,45476,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Karnataka,"Bengaluru Urban",Bengaluru,Bengaluru,12.9719,77.5936,1,"United News of India",National,"On 8 Feb, in Bengaluru (Bengaluru Urban, Karnataka), the BJP staged a dharna in front of the Statue of Mahathma Gandhi in protest against the non-distribution of Budget copies to the MLA during a Legislative Assembly presentation. The party earlier walked out of the chambers in protest.",0,1552576402,IND
4564472,356,IND45477,45477,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Monitor",Subnational,"On 8 Feb, National Health Mission workers staged a protest rally from the Press Colony in Srinagar city (J&K) as part of ongoing agitation calling for regularisation of employment and pay increases.",0,1552576402,IND
4564473,356,IND45478,45478,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Kathua,Kathua,Kathua,32.3867,75.5174,1,"Daily Excelsior",Subnational,"On 8 Feb, National Health Mission workers staged a protest dharna outside the district office in Kathua town (J&K) as part of ongoing agitation calling for regularisation of employment and pay increases.",0,1552576402,IND
4564474,356,IND45479,45479,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","JWAM: Jammu West Assembly Movement",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"Northlines (India)",Subnational,"On 8 Feb, JWAM staged a protest in Jammu city (J&K) against the ERA, JMC, PWD R&B, and PHE over substandard work in development projects.",0,1552576402,IND
4564475,356,IND45480,45480,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Monitor",Subnational,"On 8 Feb, members of the J&K Association of Haj and Umrah Services (JKAHUS) staged a protest at the Press Enclave in Srinagar city (J&K), against a lack of effort to return Umrah pilgrims stranded at Dehli airport to Srinagar. Flights back to Srinagar have been grounded due to heavy snowfall.",0,1552576402,IND
4564476,356,IND45481,45481,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Naga Ethnic Group (India); Students (India)",6,,,0,60,"Southern Asia",India,Nagaland,Kohima,Kohima,Kohima,25.6576,94.1051,1,"Nagaland Post (India)",Subnational,"On February 8, the Nagaland GB Federation (NGBF), along with students, took out a protest rally in Kohima city (Kohima, Nagaland), demanding a solution to the Naga issue before the ensuing Lok Sabha polls, and to protest against the Citizenship Amendment Bill.",0,1552576402,IND
4564477,356,IND45482,45482,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SFI: Students Federation of India; DYFI: Democratic Youth Federation of India; Students (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh","East Godavari",Rajahmundry,Rajahmundry,17.0051,81.7778,1,"Hans India",National,"On 8 Feb, in Rajahmundry city (East Godavari, AP), the SFI and DYFI jointly organised a programme raising slogans ""Modi Go Back"" at the Y Junction, to register their protest against proposed visit of the Prime Minister to the state on 10 Feb.",0,1552576402,IND
4564478,356,IND45483,45483,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,1,"Assam Tribune (India)",Subnational,"On February 8, activists of the AASU staged a protest in front of the Deputy Commissioner's office in Jorhat city (Jorhat, Assam), demanding withdrawal of the Citizenship Amendment Bill. They also burnt a copy of the bill.",0,1552576402,IND
4564479,356,IND45484,45484,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Lakhimpur,"North Lakhimpur","North Lakhimpur",27.2351,94.1035,1,"Sentinel (India)",Subnational,"On February 8, AASU activists staged a protest in North Lakhimpur city (Lakhimpur, Assam), against the Citizenship Amendment Bill. The protest occurred during the PM's visit to the Northeast for public rallies and foundation-laying ceremonies.",0,1552576402,IND
4564480,356,IND45485,45485,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","TDP: Telugu Desam Party",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Guntur,Guntur,Guntur,16.2997,80.4572,1,"Hans India",National,"On 8 Feb, in Guntur city (Guntur, AP), Telugu Yuvatha, a TDP youth wing, cleaned the roads in the city to protest and demand the Centre's fulfillment of its promises mentioned in the AP State Bifurcation Act.",0,1552576402,IND
4564481,356,IND45486,45486,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,"Hans India",National,"On 8 Feb, in Vijayawada (Krishna, AP), leaders of AP Pratyeka Hoda Sadhana Samiti staged a protest at the Gollapudi centre and blocked vehicles on the Hyderabad high way to demand the Centre to accord special category status to Andhra Pradesh.",0,1552576402,IND
4564482,356,IND45487,45487,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Kerala,Kollam,Karunagappally,Alappad,9.0833,76.4833,1,"Deccan Chronicle",National,"On 8 Feb, in Alappad village (Kollam, Kerala), residents, including members of the organisation Flood Volunteers Family and environment activists, staged a protest against mining operations in the town. Day 100",0,1552576402,IND
4564483,356,IND45488,45488,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City","Mumbai-Azad Maidan",18.9388,72.8321,1,"Asian News International",Regional,"On 8 Feb, in Mumbai city (Mumbai, Maha), protesters who are dependent on mining for their livelihood held a mass solidarity candle march from Azad Maidan to Miramar circle to call for government action to resume operations of closed mines.",0,1552576402,IND
4564484,356,IND45489,45489,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Virudhunagar,Aruppukkottai,Aruppukkottai,9.5004,78.0948,1,"Times of India",National,"On 8 Feb, in Aruppukkottai town (Virudhunagar, TN), activists and relatives of a slain asphyxiation victim staged a day-long protest at the Aruppukottai government hospital to demand government action against manual scavenging in India.",0,1552576402,IND
4564485,356,IND45490,45490,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,1,"Assam Tribune (India)",Subnational,"On February 8, locals staged a candle-lit protest in Jorhat city (Jorhat, Assam), against the Municipal Board's burning of garbage at the civic body's trenching ground.",0,1552576402,IND
4564487,356,IND45492,45492,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Odisha,Khordha,Khordha,Khordha,20.1886,85.6341,1,"Orissa TV (India)",Subnational,"On February 8, over 100 women gheraoed the Municipality office in Khurdha city (Khordh, Odisha), alleging delay in allotment of houses for the urban poor under the Pradhan Mantri Awas Yojana (PMAY).",0,1552576402,IND
4564488,356,IND45493,45493,"08 February 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"Kashmir Observer",Subnational,"On 8 Feb, people stranded by the closure of the Jammu-Srinagar highway staged a protest at the Jammu bus stand in Jammu city (J&K).",0,1552576402,IND
